License Type,License Number,Business County,Business Name,Business Address Line1,Business Address Line2,Business City State Zip,Business Telephone,License Expiration Date,Owner Name,Mailing Address Line1,Mailing Address Line2,Mailing Address City State Zip,Mailing Address County,Owner Telephone,License Subtype,Continuing Education Flag,Longitude,Latitude
Full Service Establishment,521733,HAMILTON,DONA'S HAIR FASHIONS,505 EAST ROSS,,HAMILTON TX 76531,2543863662,02/28/2028,DONA'S HAIR FASHIONS,505 E ROSS ST,,HAMILTON TX 76531-1431,HAMILTON,2543863662,CS,Y,-98.11889,31.704496
Full Service Establishment,521795,BLANCO,THE STYLE MART,302 NORTH AVENUE G,,JOHNSON CITY TX 78636,8308684883,01/31/2025,THE STYLE MART,PO BOX 364,,JOHNSON CITY TX 78636-0364,BLANCO,8308684883,CS,Y,-98.41052,30.279021
Full Service Establishment,521879,NUECES,COUNTRY ACRES BEAUTY SHOP,3664 WREN,,ROBSTOWN TX 78380,3614420229,05/31/2027,COUNTRY ACRES BEAUTY SHOP,3664 WREN ST,,ROBSTOWN TX 78380-5920,NUECES,3614420229,CS,Y,-97.659249,27.83791
Full Service Establishment,521922,RUSK,TOWN AND COUNTRY BEAUTY SALON,3812 FM 3310,,HENDERSON TX 75654,9036460985,12/10/2024,TOWN AND COUNTRY BEAUTY SALON,3812 COUNTY ROAD 318,,HENDERSON TX 75654-5075,RUSK,9036460985,CS,Y,-94.778086,32.111519
Full Service Establishment,521956,BOSQUE,DARNELL'S BEAUTY SHOP,609 LOUISE,,MORGAN TX 76671,2546352821,02/28/2027,DARNELL'S BEAUTY SHOP,PO BOX 66,,MORGAN TX 76671-0066,BOSQUE,2546352821,CS,Y,-97.60398,32.01548
Full Service Establishment,522318,JEFFERSON,MARLENE'S BEAUTY SALON-2,6060 HIGHWAY 105,,BEAUMONT TX 77708,4098927096,04/30/2027,MARLENE'S BEAUTY SALON-2,6060 HIGHWAY 105,,BEAUMONT TX 77708-3707,JEFFERSON,4098927096,CS,Y,-94.17213,30.13371
Full Service Establishment,522331,HARRIS,SHEINA KUPF BEAUTY SALON,6200 NORTH BRAESWOOD,ATTN: SUE,HOUSTON TX 77074,7137785700,09/30/2027,SHEINA KUPF BEAUTY SALON,6200 N BRAESWOOD BLVD,,HOUSTON TX 77074-7536,HARRIS,7137785700,CS,Y,-95.501033,29.67864
Full Service Establishment,522443,HARRIS,BAYOU MANOR BEAUTY SALON,4141 SOUTH BRAESWOOD,,HOUSTON TX 77025,7136605010,12/08/2027,BAYOU MANOR BEAUTY SALON,4141 S BRAESWOOD BLVD,,HOUSTON TX 77025-3328,HARRIS,7136605010,CS,Y,-95.444328,29.686724
Full Service Establishment,522446,WHARTON,JOYCE'S HOUSE OF BEAUTY,2823 JUNIOR COLLEGE BOULEVARD,,WHARTON TX 77488,9792405444,02/13/2027,JOYCE'S HOUSE OF BEAUTY,2822 TEXAS ST,,WHARTON TX 77488-2316,WHARTON,9792405444,CS,Y,-96.08074,29.33398
Full Service Establishment,522483,OCHILTREE,CAPSTONE HEALTHCARE OF PERRYTON,HWY 83 1MI SOUTH OF TOWN,,PERRYTON TX 79070,8064355403,10/19/2027,CAPSTONE HEALTHCARE OF PERRYTON,3101 S MAIN ST,,PERRYTON TX 79070-5345,OCHILTREE,8064355403,CS,Y,-100.658112,36.139866
Full Service Establishment,522685,COLEMAN,HEAD-HUNTERS,512 WEST NINTH,,COLEMAN TX 76834,5125689140,08/12/2027,HEAD-HUNTERS,512 W 9TH ST,,COLEMAN TX 76834-6436,COLEMAN,5125689140,CS,Y,-99.42808,31.81786
Full Service Establishment,522900,HARRIS,HOLLY HALL BEAUTY SALON,2000 HOLLY HALL ST,,HOUSTON TX 77054-4030,7137999031,04/24/2027,HOLLY HALL BEAUTY SALON,2000 HOLLY HALL ST,,HOUSTON TX 77054-4030,HARRIS,7137999031,CS,Y,-95.401564,29.68383
Full Service Establishment,523167,BRAZORIA,JOAN'S BEAUTY SHOP,3802 EAST BROADWAY,,PEARLAND TX 77581,7134851061,03/31/2028,JOAN'S BEAUTY SHOP,3802 BROADWAY ST,,PEARLAND TX 77581-4220,BRAZORIA,7134851061,CS,Y,-95.28412,29.563452
Full Service Establishment,523179,HAYS,LUCY'S BEAUTY SALON,158 SOUTH FREDERICKSBURG,,SAN MARCOS TX 78666,7372130763,05/31/2027,LUCY'S BEAUTY SALON,158 S FREDERICKSBURG ST,,SAN MARCOS TX 78666-5528,HAYS,7372130763,CS,Y,-97.942488,29.880667
Full Service Establishment,523217,KLEBERG,LELA'S BEAUTY SHOP,1319 EAST SANTA GERTRUDIS,,KINGSVILLE TX 78363,3615922478,06/27/2027,LELA'S BEAUTY SHOP,1319 E SANTA GERTRUDIS ST,,KINGSVILLE TX 78363-4803,KLEBERG,3615922478,CS,Y,-97.850154,27.522654
Full Service Establishment,523293,MCLENNAN,STELLA'S BEAUTY SALON,2424 BEHRENS CIRCLE,,WACO TX 76705,2542979286,11/30/2027,STELLA'S BEAUTY SALON,506 MEADOWLAND DR,,MCGREGOR TX 76657-9728,MCLENNAN,2542979286,CS,Y,-97.111441,31.595494
Full Service Establishment,523322,BRAZOS,LAWRENCE'S HAIR STYLING SALON,301 BIZZELL,,BRYAN TX 77801,9798221183,10/31/2026,LAWRENCE'S HAIR STYLING SALON,301 BIZZELL ST,,BRYAN TX 77801-2106,BRAZOS,9798221183,CS,Y,-96.35924,30.64444
Full Service Establishment,523383,KAUFMAN,PAM'S BEAUTY SHOPPEE,8300 HIGHWAY 34,,SCURRY TX 75158,2146863493,10/28/2025,PAM'S BEAUTY SHOPPEE,PO BOX 298,,SCURRY TX 75158-0298,KAUFMAN,2146863493,CS,N,-96.382308,32.514831
Full Service Establishment,523831,HIDALGO,M AND H BEAUTY SHOP,216 MAYBERRY STREET,,MISSION TX 78572,9565851287,01/16/2026,M AND H BEAUTY SHOP,216 N MAYBERRY RD,,MISSION TX 78572-5749,HIDALGO,9565851287,CS,Y,-98.318819,26.20711
Full Service Establishment,523911,GREGG,PAULA'S BEAUTY SHOP,113 VINE,,LONGVIEW TX 75601,9039181926,09/30/2027,PAULA'S BEAUTY SHOP,113 VINE ST,,LONGVIEW TX 75605-5501,GREGG,9039181926,CS,Y,-94.731815,32.51098
Full Service Establishment,524027,EASTLAND,DOT'S CUT AND CURL,1502 CR 145 8,,CISCO TX 76437,2544423863,08/12/2026,DOT'S CUT AND CURL,1502 COUNTY ROAD 145,,CISCO TX 76437-6625,EASTLAND,2544423863,CS,Y,-99.07929,32.33158
Full Service Establishment,524124,PANOLA,MILLIE'S BEAUTY SHOP,1 1/2 MI SOUTH ON FM RD 31,,DE BERRY TX 75639,9036922042,12/31/2026,MILLIE'S BEAUTY SHOP,1428 FM 31 N,,DE BERRY TX 75639-3300,PANOLA,9036922042,CS,Y,-94.166761,32.303679
Full Service Establishment,524144,WALLER,CHAT & CURL BEAUTY SALON,1823 MILLS STREET,,WALLER TX 77484,9369313924,12/31/2026,CHAT & CURL BEAUTY SALON,PO BOX 33 /1823 MILLS STREET,,WALLER TX 77484-0033,WALLER,9369313924,CS,Y,-95.9194,30.05603
Full Service Establishment,524194,HEMPHILL,HOUSE OF BEAUTY,104 NELSON,,CANADIAN TX 79014,8068523101,12/31/2025,HOUSE OF BEAUTY,PO BOX 6,,HIGGINS TX 79046-0006,HEMPHILL,8068523101,CS,Y,-100.386795,35.913574
Full Service Establishment,524208,NAVARRO,GOLDEN HAIR PIN,204 OAKLAWN,,CORSICANA TX 75110,2148745821,12/13/2026,GOLDEN HAIR PIN,204 OAKLAWN AVE,,CORSICANA TX 75110-3035,NAVARRO,2148745821,CS,Y,-96.471211,32.101653
Full Service Establishment,524299,HARRIS,CLAREWOOD HOUSE BEAUTY SALON,7400 CLAREWOOD DRIVE,,HOUSTON TX 77036,7137745821,06/22/2027,CLAREWOOD HOUSE BEAUTY SALON,7400 CLAREWOOD DR,,HOUSTON TX 77036-4337,HARRIS,7137745821,CS,Y,-95.514643,29.710646
Full Service Establishment,524523,HARRIS,HAIR FASHIONS BY MARY,8102 CATALINA LANE,,HOUSTON TX 77075,7138545443,11/30/2026,HAIR FASHIONS BY MARY,8102 CATALINA LN,,HOUSTON TX 77075-3716,HARRIS,7138545443,CS,Y,-95.275254,29.612961
Full Service Establishment,601690,OCHILTREE,MARY'S CUT N CURL,910 S ETON,,PERRYTON TX 79070,8062285014,08/25/2027,MARY'S CUT N CURL,910 S ETON ST,,PERRYTON TX 79070-4025,OCHILTREE,8062285014,CS,Y,-100.80963,36.39063
Full Service Establishment,601691,WISE,THE HAIR HUT,3017 FM 718,,NEWARK TX 76071-4001,6824721867,04/12/2028,THE HAIR HUT,349 COUNTY ROAD 4858,,NEWARK TX 76071-3417,WISE,6824721867,CS,Y,-97.493152,33.008474
Full Service Establishment,602100,FLOYD,ROSA'S HAIR CHATEAU,203 E COLLEGE,,LOCKNEY TX 79241,8062921132,10/17/2026,ROSA'S HAIR CHATEAU,PO BOX 722,,LOCKNEY TX 79241-0722,FLOYD,8062921132,CS,Y,-101.440368,34.123746
Full Service Establishment,602296,MEDINA,ALICE'S BEAUTY SHOP,506 CORLEY COURT,,DEVINE TX 78016,2102192538,03/04/2027,ALICE'S BEAUTY SHOP,506 CORLEY DR,,DEVINE TX 78016-2705,MEDINA,2102192538,CS,Y,-98.898879,29.142239
Full Service Establishment,602420,BEXAR,BLUE SKIES OF TEXAS EAST BEAUTY SALON,4917 RAVENWOOD DRIVE,,SAN ANTONIO TX 78227,2105683225,06/30/2026,BLUE SKIES OF TEXAS EAST BEAUTY SALON,12455 FREEDOM WAY RD,,SAN ANTONIO TX 78245-3526,BEXAR,2105683225,CS,Y,-98.64691,29.383366
Full Service Establishment,602469,EL PASO,EL PIPO,3500 MONTANA AVE,,EL PASO TX 79903,9155627476,05/31/2026,EL PIPO,3500 MONTANA AVE,,EL PASO TX 79903-4333,EL PASO,9155627476,CS,Y,-106.452145,31.783497
Full Service Establishment,602615,JEFFERSON,GINGER'S BEAUTY CORNER,331 12TH STREET,,NEDERLAND TX 77627,4097229775,01/31/2027,GINGER'S BEAUTY CORNER,331 N 12TH ST,,NEDERLAND TX 77627-4006,JEFFERSON,4097229775,CS,Y,-93.992122,29.976193
Full Service Establishment,602801,HARRIS,FASHION FORREST BEAUTY SALON,15222 FM 2920,,TOMBALL TX 77375,2813511200,10/25/2026,FASHION FORREST BEAUTY SALON,15222 FM 2920 RD STE B,,TOMBALL TX 77377-6155,HARRIS,2813511200,CS,Y,-95.587743,30.099832
Full Service Establishment,602824,CHEROKEE,RUSK HAIR FASHIONS,508 BAKER STREET,SUITE 127,RUSK TX 75785,9036833421,09/26/2026,RUSK HAIR FASHIONS,PO BOX 318,,RUSK TX 75785-0318,CHEROKEE,9036833421,CS,N,-95.158114,31.806784
Full Service Establishment,602837,LAMAR,MAIN BEAUTY SHOP,620 17TH SOUTHEAST,,PARIS TX 75460,9037842306,03/31/2027,MAIN BEAUTY SHOP,620 17TH ST SE,,PARIS TX 75460-7413,LAMAR,9037842306,CS,Y,-95.539238,33.655597
Full Service Establishment,602910,WICHITA,HEAD LINES,3511 MC NIEL AVENUE,,WICHITA FALLS TX 76308,9407334037,07/14/2027,HEAD LINES,3103 BARNETT ROAD,,WICHITA FALLS TX 76310,WICHITA,9407334037,CS,Y,-98.535805,33.870595
Full Service Establishment,603077,BURLESON,CHAT SHAK BEAUTY SALON,402 NORTH TEMPLE,,CALDWELL TX 77836,9792191227,03/31/2025,CHAT SHAK BEAUTY SALON,402 N TEMPLE ST,,CALDWELL TX 77836-1347,BURLESON,9792191227,CS,Y,-96.704369,30.526412
Full Service Establishment,603283,CARSON,JEWELL'S BEAUTY SHOP,404 CHESTER,BOX 1604,PANHANDLE TX 79068,8065373402,11/30/2024,JEWELL'S BEAUTY SHOP,PO BOX 1604,,PANHANDLE TX 79068-1604,CARSON,8065373402,CS,Y,-101.371446,35.349309
Full Service Establishment,603315,BEXAR,COUNTRY CUTTER,6525 PITTMAN ROAD,,ADKINS TX 78101,2106492861,01/31/2027,COUNTRY CUTTER,6525 PITTMAN RD,,ADKINS TX 78101-2560,BEXAR,2106492861,CS,Y,-98.230013,29.359576
Full Service Establishment,603318,HARRISON,MAGIC MIRROR,18148 FM 31 TO STORE,,ELYSIAN FIELDS TX 75642,9036332579,04/30/2025,MAGIC MIRROR,PO BOX 190,,ELYSIAN FIELDS TX 75642-0190,HARRISON,9036332579,CS,Y,-94.183844,32.36814
Full Service Establishment,603366,BURLESON,CHANDOR BEAUTY SALON,103 NORTH MAIN,,CALDWELL TX 77836,9795673144,04/23/2026,CHANDOR BEAUTY SALON,103 N MAIN ST,,CALDWELL TX 77836-1565,BURLESON,9795673144,CS,Y,-96.693565,30.532916
Full Service Establishment,603429,VAL VERDE,DEL RIO BEAUTY SHOP,1509 AVENUE G,,DEL RIO TX 78840,8307753241,05/31/2026,DEL RIO BEAUTY SHOP,1509 AVENUE G,,DEL RIO TX 78840-7809,VAL VERDE,8307753241,CS,Y,-100.90238,29.378893
Full Service Establishment,603461,KAUFMAN,PAM'S BEAUTY SHOP,810 JESSIE LEE,,KEMP TX 75143,9038806521,10/24/2026,PAM'S BEAUTY SHOP,902 TOLOSA RD,,KEMP TX 75143-4772,KAUFMAN,9038806521,CS,Y,-96.23123,32.436425
Full Service Establishment,603772,JOHNSON,STYLE CENTER,611 W HENDERSON,,CLEBURNE TX 76031,8176454922,10/31/2027,STYLE CENTER,611 W HENDERSON ST,,CLEBURNE TX 76033-4847,JOHNSON,8176454922,CS,Y,-97.393567,32.345894
Full Service Establishment,603802,FAYETTE,PAM'S HAIR FASHIONS,1475 HWY 237,,ROUND TOP TX 78954,9799663706,10/31/2026,PAM'S HAIR FASHIONS,PO BOX 13,,ROUND TOP TX 78954-0013,FAYETTE,9799663706,CS,Y,-96.68954,30.08358
Full Service Establishment,603932,HARRIS,TIMO'S BEAUTY SALON,2112 CLINTON DRIVE,,GALENA PARK TX 77547,7136754684,12/13/2026,TIMO'S BEAUTY SALON,2112 CLINTON DR,,GALENA PARK TX 77547-2839,HARRIS,7136754684,CS,Y,-95.243731,29.732828
Full Service Establishment,603939,ORANGE,JO'S PAMPER PARLOR,207 KATHERINE STREET,,ORANGE TX 77630,4098861498,02/26/2028,JO'S PAMPER PARLOR,207 KATHERINE ST,,WEST ORANGE TX 77630-5322,ORANGE,4098861498,CS,Y,-93.762577,30.091771
Full Service Establishment,604004,HIDALGO,ENRIQUETA'S BEAUTY SALON,508 EAST VINE,,MCALLEN TX 78501,9562253839,12/31/2026,ENRIQUETA'S BEAUTY SALON,508 E VINE AVE,,MCALLEN TX 78501-9597,HIDALGO,9562253839,CS,Y,-98.210628,26.220562
Full Service Establishment,604007,JIM WELLS,GLORIA'S HAIR PRODUCTIONS,216 NORTH TEXAS,,ALICE TX 78332,3616649291,07/17/2026,GLORIA'S HAIR PRODUCTIONS,216 N TEXAS BLVD STE A,,ALICE TX 78332-5013,JIM WELLS,3616649291,CS,Y,-98.064334,27.753015
Full Service Establishment,604028,BEE,B BEAUTY HAVEN,1106 EAST FANNIN,,BEEVILLE TX 78102,3613587102,04/30/2026,B BEAUTY HAVEN,1106 E FANNIN ST,,BEEVILLE TX 78102-3705,BEE,3613587102,CS,Y,-97.74213,28.41661
Full Service Establishment,604090,GALVESTON,MARICELA'S BEAUTY SALON,1902 41ST STREET,,GALVESTON TX 77550,4097620767,07/08/2027,MARICELA'S BEAUTY SALON,1902 JACK JOHNSON BLVD,,GALVESTON TX 77550-6927,GALVESTON,4097620767,CS,Y,-94.809708,29.286584
Full Service Establishment,604134,WEBB,JOSIE'S BEAUTY SALON,720 1/2 STEWART,,LAREDO TX 78040,9567753654,01/29/2028,JOSIE'S BEAUTY SALON,720 1/2 E STEWART ST,,LAREDO TX 78040-4022,WEBB,9567753654,CS,Y,-99.507507,27.506385
Full Service Establishment,604191,CAMERON,SHEAR PLEASURE HAIR FASHIONS,554 PAREDES LINE,,BROWNSVILLE TX 78521,9565417292,12/02/2026,SHEAR PLEASURE HAIR FASHIONS,47 PAPAYA CIR,,BROWNSVILLE TX 78521-2626,CAMERON,9565417292,CS,Y,-97.488589,25.928998
Full Service Establishment,604453,WALKER,JO'S BEAUTY SALON,3244 KINGSTON DRIVE,,HUNTSVILLE TX 77340,9363552411,12/04/2026,JO'S BEAUTY SALON,3244 KINGSTON DR,,HUNTSVILLE TX 77340-7802,WALKER,9363552411,CS,Y,-95.568499,30.679456
Full Service Establishment,604486,ECTOR,HOPE'S BEAUTY SALON,1102 BLUEBONNETT,,ODESSA TX 79761,4323334691,04/06/2028,HOPE'S BEAUTY SALON,1102 BLUEBONNET AVE,,ODESSA TX 79761-6702,ECTOR,4323334691,CS,Y,-102.355605,31.837255
Full Service Establishment,604536,ATASCOSA,BEAUTY BOUTIQUE,110 NORTH CHAPMAN,,PLEASANTON TX 78064,8305692237,02/28/2027,BEAUTY BOUTIQUE,110 N CHAPMAN ST,,PLEASANTON TX 78064-4122,ATASCOSA,8305692237,CS,Y,-98.482941,28.959509
Full Service Establishment,604547,BRAZORIA,PHYLLIS' BEAUTY SALON,2714 HOSKINS MOUND ROAD,,DANBURY TX 77534,7132493119,06/10/2025,PHYLLIS' BEAUTY SALON,PO BOX 264,,DANBURY TX 77534-0264,BRAZORIA,7132493119,CS,Y,-95.339237,29.225735
Full Service Establishment,604618,MITCHELL,THE BEAUTY BOUTIQUE,1845 LOCUST STREET,,COLORADO CITY TX 79512,3257285404,04/30/2027,THE BEAUTY BOUTIQUE,1845 LOCUST ST,,COLORADO CITY TX 79512-3023,MITCHELL,3257285404,CS,Y,-100.8626,32.40541
Full Service Establishment,604634,HENDERSON,ANNETTE'S BEAUTY SALON,HIGHWAY 31,,MURCHISON TX 75778,9034693312,02/12/2027,ANNETTE'S BEAUTY SALON,9979 FM 773,,MURCHISON TX 75778-1742,HENDERSON,9034693312,CS,Y,-95.665864,32.29403
Full Service Establishment,604802,CALDWELL,NIEMANN'S ROYALE,1405 SOUTH MAIN,,LOCKHART TX 78644,5123592898,10/31/2026,NIEMANN'S ROYALE,1405 S MAIN ST,,LOCKHART TX 78644-3907,CALDWELL,5123592898,CS,Y,-97.669473,29.868778
Full Service Establishment,604905,HARRIS,VERLON'S WIG & BEAUTY SALON,7929 MARTIN LUTHER KING BLVD,,HOUSTON TX 77033,7137381332,03/22/2026,VERLON'S WIG & BEAUTY SALON,7929 MARTIN LUTHER KING BLVD,,HOUSTON TX 77033-2115,HARRIS,7137381332,CS,Y,-95.33691,29.667794
Full Service Establishment,604994,DENTON,GOOD SAMARITAN BEAUTY SALON,2500 HINKLE DRIVE,,DENTON TX 76201,9403832651,03/13/2028,GOOD SAMARITAN BEAUTY SALON,2500 HINKLE DR,,DENTON TX 76201-0739,DENTON,9403832651,CS,Y,-97.143007,33.236631
Full Service Establishment,605237,BANDERA,CUTAWAY,9650 FM 1283,,LAKEHILLS TX 78063,8307512727,04/04/2027,CUTAWAY,9650 FM 1283,,LAKEHILLS TX 78063-6218,BANDERA,8307512727,CS,Y,-98.930249,29.601559
Full Service Establishment,605301,ANDERSON,VANTAGE BEAUTY SALON,FM 860 WEST OFF 2330 I MILE ON,LEFT,MONTALBA TX 75853,9035492752,01/06/2027,VANTAGE BEAUTY SALON,8261 FM 860,,MONTALBA TX 75853-3038,ANDERSON,9035492752,CS,Y,-95.733478,31.875852
Full Service Establishment,605337,TARRANT,LEONOR'S BEAUTY SALON,1113 NORTHWEST 25TH,,FORT WORTH TX 76164-6904,8172394824,03/31/2025,LEONOR'S BEAUTY SALON,1707 GRAND AVE,,FT WORTH TX 76164-8735,TARRANT,8172394824,CS,Y,-97.36239,32.78982
Full Service Establishment,605468,BEXAR,JULIE & CO. HAIR STUDIO,2127 E HILDEBRAND,,SAN ANTONIO TX 78209,2108225405,06/29/2026,JULIE & CO. HAIR STUDIO,2127 E HILDEBRAND AVE,,SAN ANTONIO TX 78209-6332,BEXAR,2108225405,CS,Y,-98.462182,29.46601
Full Service Establishment,605619,BRAZORIA,HAIRSTYLES BY LUPIE,1908 SHANKS ROAD,(BGKM 828W),ANGLETON TX 77515,9798499608,05/31/2027,HAIRSTYLES BY LUPIE,1908 SHANKS RD,,ANGLETON TX 77515-9191,BRAZORIA,9798499608,CS,Y,-95.424863,29.139399
Full Service Establishment,605639,HARRIS,FINAL TOUCH,4804 NORTH MAIN,,BAYTOWN TX 77520,2814275566,05/31/2025,FINAL TOUCH,4804 N MAIN ST,,BAYTOWN TX 77521-2335,HARRIS,2814275566,CS,Y,-94.963818,29.775523
Full Service Establishment,605743,KENDALL,THE LOCKSMITH BY PATRICIA ADAM,341-A SISTER DALE RD,,BOERNE TX 78006,8305374017,01/25/2025,THE LOCKSMITH BY PATRICIA ADAM,341 SISTERDALE RD,,BOERNE TX 78006-5923,KENDALL,8305374017,CS,Y,-98.762493,29.84444
Full Service Establishment,605969,RAINS,KARAN'S BEAUTY SHOP,410 E LENNON BOX A,,EMORY TX 75440,9034738775,07/27/2026,KARAN'S BEAUTY SHOP,PO BOX 1191,,EMORY TX 75440-1191,RAINS,9034738775,CS,Y,-95.762596,32.869878
Full Service Establishment,606024,WHARTON,MINIEL'S HAIR CENTER,1731 N FULTON,,WHARTON TX 77488,8325778239,01/02/2027,MINIEL'S HAIR CENTER,1731 N FULTON ST,,WHARTON TX 77488-2809,WHARTON,8325778239,CS,Y,-96.094307,29.326327
Full Service Establishment,606077,RED RIVER,CITY BEAUTY SHOP,165 FM 911 S (DOWNTOWN),,AVERY TX 75554,9033146828,03/31/2025,CITY BEAUTY SHOP,PO BOX 13,,AVERY TX 75554-0013,RED RIVER,9033146828,CS,Y,-94.77987,33.54919
Full Service Establishment,606114,HASKELL,DOLL HOUSE,609 SIX,,ROCHESTER TX 79544,9407433236,04/16/2026,DOLL HOUSE,609 6TH AVE,,ROCHESTER TX 79544-2011,HASKELL,9407433236,CS,Y,-99.85984,33.31269
Full Service Establishment,606142,TAYLOR,REYES HAIRSTYLING,1157 PARK AVENUE,,ABILENE TX 79603,3256724204,11/03/2026,REYES HAIRSTYLING,1157 PARK AVE,,ABILENE TX 79603-4941,TAYLOR,3256724204,CS,Y,-99.74996,32.46302
Full Service Establishment,606248,DAWSON,TERESA'S HAIRACY,7/10 MILE N OF TOWN,ON LUBBOCK HWY,LAMESA TX 79331,8068729680,01/04/2027,TERESA'S HAIRACY,2009 S HIGHWAY 137,,LAMESA TX 79331-5960,DAWSON,8068729680,CS,Y,-101.953923,32.731648
Full Service Establishment,606290,MCLENNAN,ALICE'S BEAUTY SHOP,809 HARRIS,,BELLMEAD TX 76705,2547990521,06/30/2027,ALICE'S BEAUTY SHOP,809 HARRIS ST,,BELLMEAD TX 76705-3094,MCLENNAN,2547990521,CS,Y,-97.097085,31.592165
Full Service Establishment,606342,PALO PINTO,HAIR PEN BEAUTY SALON,ROAD 193 1/8 MILES OF TOWN,,GORDON TX 76453,2546935623,10/31/2026,HAIR PEN BEAUTY SALON,PO BOX 124,,GORDON TX 76453-0124,PALO PINTO,2546935623,CS,Y,-98.305129,32.42942
Full Service Establishment,606350,VICTORIA,ARTISTIC HAIR FASHION,1108 CRESTWOOD,,VICTORIA TX 77901,3615751232,09/12/2027,ARTISTIC HAIR FASHION,1108 E CRESTWOOD DR,,VICTORIA TX 77901-3483,VICTORIA,3615751232,CS,Y,-97.007074,28.799496
Full Service Establishment,606355,ANGELINA,CYNDI'S VISUAL IMAGES,1018 FRANK,,LUFKIN TX 75901,9366321100,01/31/2027,CYNDI'S VISUAL IMAGES,1018 W FRANK AVE,,LUFKIN TX 75904-3301,ANGELINA,9366321100,CS,Y,-94.72882,31.339103
Full Service Establishment,606542,DALLAS,CHRISTIAN CARE CENTER,OATS RIGHT,,MESQUITE TX 75150,9726863000,01/06/2027,CHRISTIAN CARE CENTER,1000 WIGGINS PARKWAY,,MESQUITE TX 75150-1499,DALLAS,9726863000,CS,Y,-96.625717,32.813071
Full Service Establishment,606608,TARRANT,HALTOM CONVALESCENT CENTER,2936 MARKUM DRIVE,ATT.STACEY,FORT WORTH TX 76117,8178310545,10/24/2026,HALTOM CONVALESCENT CENTER,2936 MARKUM DR,,HALTOM CITY TX 76117-4001,TARRANT,8178310545,CS,Y,-97.268962,32.79894
Full Service Establishment,606654,DALLAS,JONAS' HAIR STUDIO,4343 W NORTHWEST HWY STE 385,,DALLAS TX 75220,2143584370,04/26/2028,JONAS' HAIR STUDIO,4343 W NORTHWEST HWY STE 385,,DALLAS TX 75220-3800,DALLAS,2143584370,CS,Y,-96.835941,32.864792
Full Service Establishment,606656,PECOS,HEAD WAYS,318 NORTH MAIN,,FORT STOCKTON TX 79735,4323365061,12/18/2027,HEAD WAYS,318 N MAIN ST,,FORT STOCKTON TX 79735-5620,PECOS,4323365061,CS,Y,-102.87897,30.88802
Full Service Establishment,606943,GALVESTON,LULU'S THE SALON,5205 AVENUE U,,GALVESTON TX 77551,4097445323,11/30/2026,LULU'S THE SALON,5205 AVENUE U,,GALVESTON TX 77551-5930,GALVESTON,4097445323,CS,Y,-94.819909,29.274224
Full Service Establishment,606981,JONES,JUDY'S BEAUTY SHOP,13931 CR 509,CALL FOR DIRECTIONS,HAWLEY TX 79525,3255372285,09/30/2026,JUDY'S BEAUTY SHOP,13931 COUNTY ROAD 509,,HAWLEY TX 79525-3005,JONES,3255372285,CS,Y,-99.835772,32.5998
Full Service Establishment,607046,HALE,WESTRIDGE MANOR BEAUTY SHOP,4304 WEST 2ND,,PLAINVIEW TX 79072,8062931341,04/05/2028,WESTRIDGE MANOR BEAUTY SHOP,4304 W 2ND ST,,PLAINVIEW TX 79072-6520,HALE,8062931341,CS,Y,-101.754233,34.17878
Full Service Establishment,607107,CASS,YOU-NIQUELY YOURS,203 EAST FIRST STREET,,HUGHES SPRINGS TX 75656,9036393083,03/31/2028,YOU-NIQUELY YOURS,PO BOX 117A,,HUGHES SPRINGS TX 75656-0120,CASS,9036393083,CS,Y,-94.630621,32.998
Full Service Establishment,607280,NUECES,SHAPE & SHEEN BTY SHOP,4711 KOSTORYZ,,CORPUS CHRISTI TX 78415,3612320961,06/30/2026,SHAPE & SHEEN BTY SHOP,6222 CORALRIDGE DR,,CORPUS CHRISTI TX 78413-3138,NUECES,3612320961,CS,Y,-97.409397,27.734855
Full Service Establishment,607351,TARRANT,MATILDA'S BEAUTY SALON,1300 TERMINAL ROAD,,FORT WORTH TX 76106,8176249971,12/14/2025,MATILDA'S BEAUTY SALON,1300 TERMINAL RD,,FORT WORTH TX 76106-3847,TARRANT,8176249971,CS,Y,-97.339266,32.817268
Full Service Establishment,607353,SHELBY,FINAL TOUCH,9983 HWY 7 W,,CENTER TX 75935,9365988272,12/13/2025,FINAL TOUCH,9983 STATE HIGHWAY 7 W,,CENTER TX 75935-5857,SHELBY,9365988272,CS,Y,-94.319141,31.695862
Full Service Establishment,607480,TRAVIS,IMOGENE'S BEAUTY SALON,5205 MARYMOUNT,,AUSTIN TX 78723,5129261287,11/15/2027,IMOGENE'S BEAUTY SALON,5205 MARYMOUNT DR,,AUSTIN TX 78723-4624,TRAVIS,5129261287,CS,Y,-97.683486,30.298214
Full Service Establishment,607502,BEXAR,PINEDA'S BEAUTY SALON,809 NORTH SAN JACINTO,,SAN ANTONIO TX 78207,2102221673,12/03/2026,PINEDA'S BEAUTY SALON,809 N SAN JACINTO ST,,SAN ANTONIO TX 78207-2362,BEXAR,2102221673,CS,Y,-98.51482,29.434562
